x,y,value
125,649,1
125,588,1
125,454,1
126,6,1
126,360,1
126,288,1
126,540,1
126,712,1
127,7,1
127,361,1
127,289,1
127,660,1
127,592,1
128,8,1
128,362,1
128,552,1
128,324,1
128,670,1
129,9,1
129,363,1
129,553,1
129,714,1
129,358,1
130,10,1
130,364,1
130,672,1
130,348,1
130,550,1
131,11,1
131,365,1
131,673,1
131,594,1
131,334,1
132,12,1
132,480,1
132,312,1
132,420,1
132,688,1
133,13,1
133,481,1
133,313,1
133,666,1
133,472,1
134,14,1
134,482,1
134,432,1
134,300,1
134,664,1
135,15,1
135,483,1
135,433,1
135,690,1
135,352,1
136,16,1
136,484,1
136,696,1
136,354,1
136,430,1
137,17,1
137,485,1
137,697,1
137,474,1
137,310,1
138,18,1
138,600,1
138,336,1
138,426,1
138,568,1
139,19,1
139,601,1
139,337,1
139,546,1
139,448,1
140,20,1
140,602,1
140,456,1
140,306,1
140,544,1
141,21,1
141,603,1
141,457,1
141,570,1
141,328,1
142,22,1
142,604,1
142,576,1
142,330,1
142,424,1
143,23,1
143,605,1
143,577,1
143,450,1
143,304,1
144,264,1
144,24,1
144,366,1
144,554,1
144,715,1
145,265,1
145,25,1
145,367,1
145,674,1
145,595,1
146,266,1
146,26,1
146,486,1
146,434,1
146,691,1
147,267,1
147,27,1
147,487,1
147,698,1
147,475,1
148,268,1
148,28,1
148,606,1
148,458,1
148,571,1
149,269,1
149,29,1
149,607,1
149,578,1
149,451,1
150,270,1
150,414,1
150,54,1
150,494,1
150,701,1
151,271,1
151,415,1
151,55,1
151,614,1
151,581,1
152,272,1
152,416,1
152,566,1
152,86,1
152,623,1
153,273,1
153,417,1
153,567,1
153,719,1
153,119,1
154,274,1
154,418,1
154,686,1
154,110,1
154,503,1
155,275,1
155,419,1
155,687,1
155,599,1
155,95,1
156,276,1
156,534,1
156,78,1
156,374,1
156,677,1
157,277,1
157,535,1
157,79,1
157,620,1
157,461,1
158,278,1
158,536,1
158,446,1
158,62,1
158,617,1
159,279,1
159,537,1
159,447,1
159,695,1
159,113,1
160,280,1
160,538,1
160,710,1
160,116,1
160,383,1
161,281,1
161,539,1
161,711,1
161,479,1
161,71,1
162,282,1
162,654,1
162,102,1
162,380,1
162,557,1
163,283,1
163,655,1
163,103,1
163,500,1
163,437,1
164,284,1
164,656,1
164,470,1
164,68,1
164,497,1
165,285,1
165,657,1
165,471,1
165,575,1
165,89,1
166,286,1
166,658,1
166,590,1
166,92,1
166,377,1
167,287,1
167,659,1
167,591,1
167,455,1
167,65,1
168,384,1
168,48,1
168,246,1
168,530,1
168,709,1
169,385,1
169,49,1
169,247,1
169,650,1
169,589,1
170,386,1
170,50,1
170,492,1
170,314,1
170,667,1
171,387,1
171,51,1
171,493,1
171,700,1
171,355,1
172,388,1
172,52,1
172,612,1
172,338,1
172,547,1
173,389,1
173,53,1
173,613,1
173,580,1
173,331,1
174,390,1
174,294,1
174,30,1
174,488,1
174,699,1
175,391,1
175,295,1
175,31,1
175,608,1
175,579,1
176,392,1
176,296,1
176,542,1
176,80,1
176,621,1
177,393,1
177,297,1
177,543,1
177,713,1
177,117,1
178,394,1
178,298,1
178,662,1
178,104,1
178,501,1
179,395,1
179,299,1
179,663,1
179,593,1
179,93,1
180,396,1
180,558,1
180,84,1
180,254,1
180,653,1
181,397,1
181,559,1
181,85,1
181,622,1
181,341,1
182,398,1
182,560,1
182,326,1
182,38,1
182,611,1
183,399,1
183,561,1
183,327,1
183,671,1
183,107,1
184,400,1
184,562,1
184,716,1
184,118,1
184,263,1
185,401,1
185,563,1
185,717,1
185,359,1
185,47,1
186,402,1
186,678,1
186,108,1
186,260,1
186,533,1
187,403,1
187,679,1
187,109,1
187,502,1
187,317,1
188,404,1
188,680,1
188,350,1
188,44,1
188,491,1
189,405,1
189,681,1
189,351,1
189,551,1
189,83,1
190,406,1
190,682,1
190,596,1
190,94,1
190,257,1
191,407,1
191,683,1
191,597,1
191,335,1
191,41,1
192,504,1
192,72,1
192,252,1
192,410,1
192,685,1
193,505,1
193,73,1
193,253,1
193,652,1
193,469,1
194,506,1
194,74,1
194,372,1
194,290,1
194,661,1
195,507,1
195,75,1
195,373,1
195,676,1
195,349,1
196,508,1
196,76,1
196,618,1
196,340,1
196,427,1
197,509,1
197,77,1
197,619,1
197,460,1
197,307,1
198,510,1
198,318,1
198,36,1
198,368,1
198,675,1
199,511,1
199,319,1
199,37,1
199,610,1
199,459,1
200,512,1
200,320,1
200,422,1
200,56,1
200,615,1
201,513,1
201,321,1
201,423,1
201,689,1
201,111,1
202,514,1
202,322,1
202,668,1
202,106,1
202,381,1
203,515,1
203,323,1
203,669,1
203,473,1
203,69,1
204,516,1
204,438,1
204,60,1
204,248,1
204,651,1
205,517,1
205,439,1
205,61,1
205,616,1
205,339,1
206,518,1
206,440,1
206,302,1
206,32,1
206,609,1
207,519,1
207,441,1
207,303,1
207,665,1
207,105,1
208,520,1
208,442,1
208,692,1
208,112,1
208,261,1
209,521,1
209,443,1
209,693,1
209,353,1
209,45,1
210,522,1
210,702,1
210,114,1
210,262,1
210,413,1
211,523,1
211,703,1
211,115,1
211,382,1
211,293,1
212,524,1
212,704,1
212,356,1
212,46,1
212,371,1
213,525,1
213,705,1
213,357,1
213,431,1
213,59,1
214,526,1
214,706,1
214,476,1
214,70,1
214,251,1
215,527,1
215,707,1
215,477,1
215,311,1
215,35,1
216,624,1
216,96,1
216,258,1
216,412,1
216,565,1
217,625,1
217,97,1
217,259,1
217,532,1
217,445,1
218,626,1
218,98,1
218,378,1
218,292,1
218,541,1
219,627,1
219,99,1
219,379,1
219,556,1
219,325,1
220,628,1
220,100,1
220,498,1
220,316,1
220,421,1
221,629,1
221,101,1
221,499,1
221,436,1
221,301,1
222,630,1
222,342,1
222,42,1
222,370,1
222,555,1
223,631,1
223,343,1
223,43,1
223,490,1
223,435,1
224,632,1
224,344,1
224,428,1
224,58,1
224,495,1
225,633,1
225,345,1
225,429,1
225,569,1
225,87,1
226,634,1
226,346,1
226,548,1
226,82,1
226,375,1
227,635,1
227,347,1
227,549,1
227,449,1
227,63,1
228,636,1
228,462,1
228,66,1
228,250,1
228,531,1
229,637,1
229,463,1
229,67,1
229,496,1
229,315,1
230,638,1
230,464,1
230,308,1
230,34,1
230,489,1
231,639,1
231,465,1
231,309,1
231,545,1
231,81,1
232,640,1
232,466,1
232,572,1
232,88,1
232,255,1
233,641,1
233,467,1
233,573,1
233,329,1
233,39,1
234,642,1
234,582,1
234,90,1
234,256,1
234,411,1
235,643,1
235,583,1
235,91,1
235,376,1
235,291,1
236,644,1
236,584,1
236,332,1
236,40,1
236,369,1
237,645,1
237,585,1
237,333,1
237,425,1
237,57,1
238,646,1
238,586,1
238,452,1
238,64,1
238,249,1
239,647,1
239,587,1
239,453,1
239,305,1
239,33,1
240,24,1
240,120,1
240,384,1
240,558,1
240,716,1
241,25,1
241,121,1
241,385,1
241,678,1
241,596,1
242,26,1
242,122,1
242,504,1
242,438,1
242,692,1
243,27,1
243,123,1
243,505,1
243,702,1
243,476,1
244,28,1
244,124,1
244,624,1
244,462,1
244,572,1
245,29,1
245,125,1
245,625,1
245,582,1
245,452,1
246,30,1
246,366,1
246,168,1
246,516,1
246,706,1
247,31,1
247,367,1
247,169,1
247,636,1
247,586,1
248,32,1
248,368,1
248,554,1
248,204,1
248,646,1
249,33,1
249,369,1
249,555,1
249,715,1
249,238,1
250,34,1
250,370,1
250,674,1
250,228,1
250,526,1
251,35,1
251,371,1
251,675,1
251,595,1
251,214,1
252,36,1
252,486,1
252,192,1
252,396,1
252,682,1
253,37,1
253,487,1
253,193,1
253,642,1
253,466,1
254,38,1
254,488,1
254,434,1
254,180,1
254,640,1
255,39,1
255,489,1
255,435,1
255,691,1
255,232,1
256,40,1
256,490,1
256,698,1
256,234,1
256,406,1
257,41,1
257,491,1
257,699,1
257,475,1
257,190,1
258,42,1
258,606,1
258,216,1
258,402,1
258,562,1
259,43,1
259,607,1
259,217,1
259,522,1
259,442,1
260,44,1
260,608,1
260,458,1
260,186,1
260,520,1
261,45,1
261,609,1
261,459,1
261,571,1
261,208,1
262,46,1
262,610,1
262,578,1
262,210,1
262,400,1
263,47,1
263,611,1
263,579,1
263,451,1
263,184,1
264,144,1
264,0,1
264,360,1
264,552,1
264,714,1
265,145,1
265,1,1
265,361,1
265,672,1
265,594,1
266,146,1
266,2,1
266,480,1
266,432,1
266,690,1
267,147,1
267,3,1
267,481,1
267,696,1
267,474,1
268,148,1
268,4,1
268,600,1
268,456,1
268,570,1
269,149,1
269,5,1
269,601,1
269,576,1
269,450,1
270,150,1
270,390,1
270,48,1
270,492,1
270,700,1
271,151,1
271,391,1
271,49,1
271,612,1
271,580,1
272,152,1
272,392,1
272,560,1
272,84,1
272,622,1
273,153,1
273,393,1
273,561,1
273,717,1
273,118,1
274,154,1
274,394,1
274,680,1
274,108,1
274,502,1
275,155,1
275,395,1
275,681,1
275,597,1
275,94,1
276,156,1
276,510,1
276,72,1
276,372,1
276,676,1
277,157,1
277,511,1
277,73,1
277,618,1
277,460,1
278,158,1
278,512,1
278,440,1
278,60,1
278,616,1
279,159,1
279,513,1
279,441,1
279,693,1
279,112,1
280,160,1
280,514,1
280,704,1
280,114,1
280,382,1
281,161,1
281,515,1
281,705,1
281,477,1
281,70,1
282,162,1
282,630,1
282,96,1
282,378,1
282,556,1
283,163,1
283,631,1
283,97,1
283,498,1
283,436,1
284,164,1
284,632,1
284,464,1
284,66,1
284,496,1
285,165,1
285,633,1
285,465,1
285,573,1
285,88,1
286,166,1
286,634,1
286,584,1
286,90,1
286,376,1
287,167,1
287,635,1
287,585,1
287,453,1
287,64,1
288,408,1
288,54,1
288,126,1
288,506,1
288,703,1
289,409,1
289,55,1
289,127,1
289,626,1
289,583,1
290,410,1
290,56,1
290,494,1
290,194,1
290,643,1
291,411,1
291,57,1
291,495,1
291,701,1
291,235,1
292,412,1
292,58,1
292,614,1
292,218,1
292,523,1
293,413,1
293,59,1
293,615,1
293,581,1
293,211,1
294,414,1
294,174,1
294,6,1
294,482,1
294,697,1
295,415,1
295,175,1
295,7,1
295,602,1
295,577,1
296,416,1
296,176,1
296,518,1
296,74,1
296,619,1
297,417,1
297,177,1
297,519,1
297,707,1
297,115,1
298,418,1
298,178,1
298,638,1
298,98,1
298,499,1
299,419,1
299,179,1
299,639,1
299,587,1
299,91,1
300,420,1
300,564,1
300,86,1
300,134,1
300,629,1
301,421,1
301,565,1
301,87,1
301,623,1
301,221,1
302,422,1
302,566,1
302,206,1
302,14,1
302,605,1
303,423,1
303,567,1
303,207,1
303,647,1
303,101,1
304,424,1
304,568,1
304,718,1
304,119,1
304,143,1
305,425,1
305,569,1
305,719,1
305,239,1
305,23,1
306,426,1
306,684,1
306,110,1
306,140,1
306,509,1
307,427,1
307,685,1
307,111,1
307,503,1
307,197,1
308,428,1
308,686,1
308,230,1
308,20,1
308,485,1
309,429,1
309,687,1
309,231,1
309,527,1
309,77,1
310,430,1
310,688,1
310,598,1
310,95,1
310,137,1
311,431,1
311,689,1
311,599,1
311,215,1
311,17,1
312,528,1
312,78,1
312,132,1
312,386,1
312,679,1
313,529,1
313,79,1
313,133,1
313,628,1
313,463,1
314,530,1
314,80,1
314,374,1
314,170,1
314,637,1
315,531,1
315,81,1
315,375,1
315,677,1
315,229,1
316,532,1
316,82,1
316,620,1
316,220,1
316,403,1
317,533,1
317,83,1
317,621,1
317,461,1
317,187,1
318,534,1
318,198,1
318,12,1
318,362,1
318,673,1
319,535,1
319,199,1
319,13,1
319,604,1
319,457,1
320,536,1
320,200,1
320,398,1
320,50,1
320,613,1
321,537,1
321,201,1
321,399,1
321,683,1
321,109,1
322,538,1
322,202,1
322,644,1
322,100,1
322,379,1
323,539,1
323,203,1
323,645,1
323,467,1
323,67,1
324,540,1
324,444,1
324,62,1
324,128,1
324,627,1
325,541,1
325,445,1
325,63,1
325,617,1
325,219,1
326,542,1
326,446,1
326,182,1
326,8,1
326,603,1
327,543,1
327,447,1
327,183,1
327,641,1
327,99,1
328,544,1
328,448,1
328,694,1
328,113,1
328,141,1
329,545,1
329,449,1
329,695,1
329,233,1
329,21,1
330,546,1
330,708,1
330,116,1
330,142,1
330,389,1
331,547,1
331,709,1
331,117,1
331,383,1
331,173,1
332,548,1
332,710,1
332,236,1
332,22,1
332,365,1
333,549,1
333,711,1
333,237,1
333,407,1
333,53,1
334,550,1
334,712,1
334,478,1
334,71,1
334,131,1
335,551,1
335,713,1
335,479,1
335,191,1
335,11,1
336,648,1
336,102,1
336,138,1
336,388,1
336,559,1
337,649,1
337,103,1
337,139,1
337,508,1
337,439,1
338,650,1
338,104,1
338,380,1
338,172,1
338,517,1
339,651,1
339,105,1
339,381,1
339,557,1
339,205,1
340,652,1
340,106,1
340,500,1
340,196,1
340,397,1
341,653,1
341,107,1
341,501,1
341,437,1
341,181,1
342,654,1
342,222,1
342,18,1
342,364,1
342,553,1
343,655,1
343,223,1
343,19,1
343,484,1
343,433,1
344,656,1
344,224,1
344,404,1
344,52,1
344,493,1
345,657,1
345,225,1
345,405,1
345,563,1
345,85,1
346,658,1
346,226,1
346,524,1
346,76,1
346,373,1
347,659,1
347,227,1
347,525,1
347,443,1
347,61,1
348,660,1
348,468,1
348,68,1
348,130,1
348,507,1
349,661,1
349,469,1
349,69,1
349,497,1
349,195,1
350,662,1
350,470,1
350,188,1
350,10,1
350,483,1
351,663,1
351,471,1
351,189,1
351,521,1
351,75,1
352,664,1
352,472,1
352,574,1
352,89,1
352,135,1
353,665,1
353,473,1
353,575,1
353,209,1
353,15,1
354,666,1
354,588,1
354,92,1
354,136,1
354,387,1
355,667,1
355,589,1
355,93,1
355,377,1
355,171,1
356,668,1
356,590,1
356,212,1
356,16,1
356,363,1
357,669,1
357,591,1
357,213,1
357,401,1
357,51,1
358,670,1
358,592,1
358,454,1
358,65,1
358,129,1
359,671,1
359,593,1
359,455,1
359,185,1
359,9,1
360,48,1
360,126,1
360,264,1
360,534,1
360,710,1
361,49,1
361,127,1
361,265,1
361,654,1
361,590,1
362,50,1
362,128,1
362,506,1
362,318,1
362,668,1
363,51,1
363,129,1
363,507,1
363,703,1
363,356,1
364,52,1
364,130,1
364,626,1
364,342,1
364,548,1
365,53,1
365,131,1
365,627,1
365,583,1
365,332,1
366,54,1
366,246,1
366,144,1
366,510,1
366,704,1
367,55,1
367,247,1
367,145,1
367,630,1
367,584,1
368,56,1
368,248,1
368,530,1
368,198,1
368,644,1
369,57,1
369,249,1
369,531,1
369,709,1
369,236,1
370,58,1
370,250,1
370,650,1
370,222,1
370,524,1
371,59,1
371,251,1
371,651,1
371,589,1
371,212,1
372,60,1
372,492,1
372,194,1
372,276,1
372,658,1
373,61,1
373,493,1
373,195,1
373,643,1
373,346,1
374,62,1
374,494,1
374,314,1
374,156,1
374,634,1
375,63,1
375,495,1
375,315,1
375,667,1
375,226,1
376,64,1
376,496,1
376,700,1
376,235,1
376,286,1
377,65,1
377,497,1
377,701,1
377,355,1
377,166,1
378,66,1
378,612,1
378,218,1
378,282,1
378,538,1
379,67,1
379,613,1
379,219,1
379,523,1
379,322,1
380,68,1
380,614,1
380,338,1
380,162,1
380,514,1
381,69,1
381,615,1
381,339,1
381,547,1
381,202,1
382,70,1
382,616,1
382,580,1
382,211,1
382,280,1
383,71,1
383,617,1
383,581,1
383,331,1
383,160,1
384,168,1
384,6,1
384,240,1
384,528,1
384,708,1
385,169,1
385,7,1
385,241,1
385,648,1
385,588,1
386,170,1
386,8,1
386,482,1
386,312,1
386,666,1
387,171,1
387,9,1
387,483,1
387,697,1
387,354,1
388,172,1
388,10,1
388,602,1
388,336,1
388,546,1
389,173,1
389,11,1
389,603,1
389,577,1
389,330,1
390,174,1
390,270,1
390,24,1
390,486,1
390,698,1
391,175,1
391,271,1
391,25,1
391,606,1
391,578,1
392,176,1
392,272,1
392,536,1
392,78,1
392,620,1
393,177,1
393,273,1
393,537,1
393,711,1
393,116,1
394,178,1
394,274,1
394,656,1
394,102,1
394,500,1
395,179,1
395,275,1
395,657,1
395,591,1
395,92,1
396,180,1
396,516,1
396,74,1
396,252,1
396,652,1
397,181,1
397,517,1
397,75,1
397,619,1
397,340,1
398,182,1
398,518,1
398,320,1
398,36,1
398,610,1
399,183,1
399,519,1
399,321,1
399,669,1
399,106,1
400,184,1
400,520,1
400,706,1
400,115,1
400,262,1
401,185,1
401,521,1
401,707,1
401,357,1
401,46,1
402,186,1
402,636,1
402,98,1
402,258,1
402,532,1
403,187,1
403,637,1
403,99,1
403,499,1
403,316,1
404,188,1
404,638,1
404,344,1
404,42,1
404,490,1
405,189,1
405,639,1
405,345,1
405,549,1
405,82,1
406,190,1
406,640,1
406,586,1
406,91,1
406,256,1
407,191,1
407,641,1
407,587,1
407,333,1
407,40,1
408,288,1
408,30,1
408,120,1
408,504,1
408,702,1
409,289,1
409,31,1
409,121,1
409,624,1
409,582,1
410,290,1
410,32,1
410,488,1
410,192,1
410,642,1
411,291,1
411,33,1
411,489,1
411,699,1
411,234,1
412,292,1
412,34,1
412,608,1
412,216,1
412,522,1
413,293,1
413,35,1
413,609,1
413,579,1
413,210,1
414,294,1
414,150,1
414,0,1
414,480,1
414,696,1
415,295,1
415,151,1
415,1,1
415,600,1
415,576,1
416,296,1
416,152,1
416,512,1
416,72,1
416,618,1
417,297,1
417,153,1
417,513,1
417,705,1
417,114,1
418,298,1
418,154,1
418,632,1
418,96,1
418,498,1
419,299,1
419,155,1
419,633,1
419,585,1
419,90,1
420,300,1
420,540,1
420,80,1
420,132,1
420,628,1
421,301,1
421,541,1
421,81,1
421,621,1
421,220,1
422,302,1
422,542,1
422,200,1
422,12,1
422,604,1
423,303,1
423,543,1
423,201,1
423,645,1
423,100,1
424,304,1
424,544,1
424,712,1
424,117,1
424,142,1
425,305,1
425,545,1
425,713,1
425,237,1
425,22,1
426,306,1
426,660,1
426,104,1
426,138,1
426,508,1
427,307,1
427,661,1
427,105,1
427,501,1
427,196,1
428,308,1
428,662,1
428,224,1
428,18,1
428,484,1
429,309,1
429,663,1
429,225,1
429,525,1
429,76,1
430,310,1
430,664,1
430,592,1
430,93,1
430,136,1
431,311,1
431,665,1
431,593,1
431,213,1
431,16,1
432,552,1
432,84,1
432,134,1
432,266,1
432,655,1
433,553,1
433,85,1
433,135,1
433,629,1
433,343,1
434,554,1
434,86,1
434,254,1
434,146,1
434,631,1
435,555,1
435,87,1
435,255,1
435,653,1
435,223,1
436,556,1
436,88,1
436,622,1
436,221,1
436,283,1
437,557,1
437,89,1
437,623,1
437,341,1
437,163,1
438,558,1
438,204,1
438,14,1
438,242,1
438,649,1
439,559,1
439,205,1
439,15,1
439,605,1
439,337,1
440,560,1
440,206,1
440,278,1
440,26,1
440,607,1
441,561,1
441,207,1
441,279,1
441,659,1
441,103,1
442,562,1
442,208,1
442,646,1
442,101,1
442,259,1
443,563,1
443,209,1
443,647,1
443,347,1
443,43,1
444,564,1
444,324,1
444,38,1
444,122,1
444,625,1
445,565,1
445,325,1
445,39,1
445,611,1
445,217,1
446,566,1
446,326,1
446,158,1
446,2,1
446,601,1
447,567,1
447,327,1
447,159,1
447,635,1
447,97,1
448,568,1
448,328,1
448,670,1
448,107,1
448,139,1
449,569,1
449,329,1
449,671,1
449,227,1
449,19,1
450,570,1
450,714,1
450,118,1
450,143,1
450,269,1
451,571,1
451,715,1
451,119,1
451,263,1
451,149,1
452,572,1
452,716,1
452,238,1
452,23,1
452,245,1
453,573,1
453,717,1
453,239,1
453,287,1
453,29,1
454,574,1
454,718,1
454,358,1
454,47,1
454,125,1
455,575,1
455,719,1
455,359,1
455,167,1
455,5,1
456,672,1
456,108,1
456,140,1
456,268,1
456,535,1
457,673,1
457,109,1
457,141,1
457,509,1
457,319,1
458,674,1
458,110,1
458,260,1
458,148,1
458,511,1
459,675,1
459,111,1
459,261,1
459,533,1
459,199,1
460,676,1
460,112,1
460,502,1
460,197,1
460,277,1
461,677,1
461,113,1
461,503,1
461,317,1
461,157,1
462,678,1
462,228,1
462,20,1
462,244,1
462,529,1
463,679,1
463,229,1
463,21,1
463,485,1
463,313,1
464,680,1
464,230,1
464,284,1
464,28,1
464,487,1
465,681,1
465,231,1
465,285,1
465,539,1
465,79,1
466,682,1
