x,y,value
324,2244,1
324,3972,1
324,3432,1
324,1164,1
324,1622,1
324,4601,1
325,2245,1
325,3973,1
325,3433,1
325,1165,1
325,4534,1
325,2081,1
326,2246,1
326,3974,1
326,3434,1
326,1884,1
326,902,1
326,4481,1
327,2247,1
327,3975,1
327,3435,1
327,1885,1
327,4654,1
327,1361,1
328,2248,1
328,3976,1
328,3436,1
328,4914,1
328,1414,1
328,1673,1
329,2249,1
329,3977,1
329,3437,1
329,4915,1
329,2134,1
329,953,1
330,2250,1
330,3978,1
330,4992,1
330,1428,1
330,1676,1
330,3167,1
331,2251,1
331,3979,1
331,4993,1
331,1429,1
331,3118,1
331,1847,1
332,2252,1
332,3980,1
332,4994,1
332,2148,1
332,956,1
332,3047,1
333,2253,1
333,3981,1
333,4995,1
333,2149,1
333,3238,1
333,1127,1
334,2254,1
334,3982,1
334,4996,1
334,3594,1
334,1198,1
334,1631,1
335,2255,1
335,3983,1
335,4997,1
335,3595,1
335,1918,1
335,911,1
336,2256,1
336,4680,1
336,1368,1
336,1662,1
336,3164,1
336,4139,1
