x,y,value
86,96,1
87,87,1
87,63,1
87,33,1
87,105,1
87,18,1
88,88,1
88,64,1
88,112,1
88,21,1
88,28,1
89,89,1
89,65,1
89,113,1
89,45,1
89,4,1
90,90,1
90,114,1
90,22,1
90,29,1
90,55,1
91,91,1
91,115,1
91,23,1
91,53,1
91,31,1
92,92,1
92,116,1
92,46,1
92,5,1
92,49,1
93,93,1
93,117,1
93,47,1
93,59,1
93,7,1
94,94,1
94,118,1
94,70,1
94,11,1
94,25,1
95,95,1
95,119,1
95,71,1
95,35,1
95,1,1
96,96,1
96,18,1
96,28,1
96,55,1
96,86,1
97,97,1
97,19,1
97,29,1
97,79,1
97,62,1
98,98,1
98,20,1
98,52,1
98,31,1
98,80,1
99,99,1
99,21,1
99,53,1
99,85,1
99,38,1
100,100,1
100,22,1
100,76,1
100,37,1
100,56,1
101,101,1
101,23,1
101,77,1
101,61,1
101,32,1
102,102,1
102,42,1
102,4,1
102,49,1
102,84,1
103,103,1
103,43,1
103,5,1
103,73,1
103,60,1
104,104,1
104,44,1
104,58,1
104,7,1
104,74,1
105,105,1
105,45,1
105,59,1
105,87,1
105,14,1
106,106,1
106,46,1
106,82,1
106,13,1
106,50,1
107,107,1
107,47,1
107,83,1
107,63,1
107,8,1
108,108,1
108,66,1
108,10,1
108,25,1
108,78,1
109,109,1
109,67,1
109,11,1
109,75,1
109,36,1
110,110,1
110,68,1
110,34,1
110,1,1
110,72,1
111,111,1
111,69,1
111,35,1
111,81,1
111,12,1
112,112,1
112,70,1
112,88,1
112,15,1
112,26,1
113,113,1
113,71,1
113,89,1
113,39,1
113,2,1
114,114,1
114,90,1
114,16,1
114,27,1
114,54,1
115,115,1
115,91,1
115,17,1
115,51,1
115,30,1
116,116,1
116,92,1
116,40,1
116,3,1
116,48,1
117,117,1
117,93,1
117,41,1
117,57,1
117,6,1
118,118,1
118,94,1
118,64,1
118,9,1
118,24,1
119,119,1
119,95,1
119,65,1
119,33,1
119,0,1
