x,y,value
0,0,2
0,3,1
0,5,1
1,1,2
1,2,1
1,4,1
2,1,1
2,2,2
2,7,1
3,0,1
3,3,2
3,6,1
4,1,1
4,4,2
4,7,1
5,0,1
5,5,2
5,6,1
6,3,1
6,5,1
6,6,2
7,2,1
7,4,1
7,7,2
